series,frame_local,time_s,period_cm,autocorr_value
direct_raw,32,1.103448275862069,5.007871627807617,0.25901363645438497
direct_raw,33,1.1379310344827587,5.007871627807617,0.18003983655517825
direct_raw,34,1.1724137931034482,5.007871627807617,0.06337006330809736
direct_raw,35,1.206896551724138,5.007871627807617,0.04000729067741988
direct_raw,36,1.2413793103448276,5.007871627807617,0.008664160480673849
direct_raw,37,1.2758620689655173,5.007871627807617,0.12013128557983756
direct_raw,38,1.3103448275862069,5.007871627807617,0.2547808335612691
direct_raw,39,1.3448275862068966,5.007871627807617,0.3402097653880209
direct_raw,40,1.3793103448275863,5.007871627807617,0.327454449577241
direct_raw,41,1.4137931034482758,5.007871627807617,0.24837446173727443
direct_raw,42,1.4482758620689655,5.007871627807617,0.1739101358732097
direct_raw,43,1.4827586206896552,5.007871627807617,0.20398917435202035
direct_raw,44,1.5172413793103448,5.007871627807617,0.37933256166813306
direct_raw,45,1.5517241379310345,5.007871627807617,0.3794897514587887
direct_raw,46,1.5862068965517242,5.007871627807617,0.397556296300198
direct_raw,47,1.6206896551724137,5.007871627807617,0.3399952806951804
direct_raw,48,1.6551724137931034,5.007871627807617,0.22226919282961197
direct_raw,49,1.6896551724137931,5.007871627807617,0.07595125658094569
direct_raw,50,1.7241379310344827,5.007871627807617,0.02441172138686602
direct_raw,51,1.7586206896551724,5.007871627807617,0.14224084393918487
direct_raw,52,1.793103448275862,5.007871627807617,0.3386561573920825
direct_raw,53,1.8275862068965518,5.007871627807617,0.391576437169445
incident_separated,32,1.103448275862069,9.795270919799805,0.6611368476259233
incident_separated,33,1.1379310344827587,10.236215591430664,0.6167557004441874
incident_separated,34,1.1724137931034482,10.64566421508789,0.6225991185531181
incident_separated,35,1.206896551724138,10.960624694824219,0.608744780679615
incident_separated,36,1.2413793103448276,11.30708122253418,0.6211058790209762
incident_separated,37,1.2758620689655173,11.622041702270508,0.61818055241582
incident_separated,38,1.3103448275862069,11.716529846191406,0.6104183277040287
incident_separated,39,1.3448275862068966,11.370073318481445,0.6045861165034163
incident_separated,40,1.3793103448275863,11.622041702270508,0.48505618142875007
incident_separated,41,1.4137931034482758,13.228340148925781,0.25828361519817317
incident_separated,42,1.4482758620689655,14.519678115844727,0.20505024564396554
incident_separated,43,1.4827586206896552,10.173223495483398,0.13385658512410809
incident_separated,44,1.5172413793103448,11.244089126586914,0.2637483880831496
incident_separated,45,1.5517241379310345,10.551176071166992,0.1701468848312828
incident_separated,46,1.5862068965517242,10.960624694824219,0.25450326008931273
incident_separated,47,1.6206896551724137,11.464561462402344,0.32803703072616786
incident_separated,48,1.6551724137931034,11.590545654296875,0.28507804293727235
incident_separated,49,1.6896551724137931,12.157474517822266,0.34043321135002536
incident_separated,50,1.7241379310344827,12.629915237426758,0.41553401658544337
incident_separated,51,1.7586206896551724,12.629915237426758,0.44013427584334086
incident_separated,52,1.793103448275862,12.251962661743164,0.461770715910818
incident_separated,53,1.8275862068965518,11.968498229980469,0.4437946131216683
